NOC,Year,Medal,Season,has_medal,key_iso
YUG,1984,Silver,Winter,1,YUG|1984|Silver
YUG,1988,Bronze,Summer,1,YUG|1988|Bronze
YUG,1988,Bronze,Winter,1,YUG|1988|Bronze
YUG,1988,Gold,Summer,1,YUG|1988|Gold
YUG,1988,Silver,Summer,1,YUG|1988|Silver
YUG,1988,Silver,Winter,1,YUG|1988|Silver
ZAM,1984,Bronze,Summer,1,ZAM|1984|Bronze
ZAM,1996,Silver,Summer,1,ZAM|1996|Silver
ZIM,1980,Gold,Summer,1,ZIM|1980|Gold
ZIM,2004,Bronze,Summer,1,ZIM|2004|Bronze
ZIM,2004,Gold,Summer,1,ZIM|2004|Gold
ZIM,2004,Silver,Summer,1,ZIM|2004|Silver
ZIM,2008,Gold,Summer,1,ZIM|2008|Gold
ZIM,2008,Silver,Summer,1,ZIM|2008|Silver
